gene	sample_1	sample_2	sample_3
RP11-424M24.5	0.0001907504	0.00194862255	0.000670798
MIR3668	19.805695	8.7614525	9.3857735
RP11-60A24.3	0.006879737	0.00105870975	0.0042538865
MIR3666	7.6513535	13.12567	8.241786
MIR3667	13.598245	10.75655	9.005967
MIR3664	13.849785	9.8572265	13.926695
MIR3665	25.78977	10.30109	18.021215
MIR3663	15.09162	16.710295	12.9992
MIR3660	17.20569	8.8282255	6.052256
RNU6-291P	1.888007	2.635961	1.7171758
RP13-483F6.1	1.6068832e-05	2.2692226e-06	1.8967015e-05
FKBPL	2.0930945	1.687858	1.199884
GM2A	5.829774	10.34511	7.7662055
POU2F3	0.103257085	0.14434815	0.08251005
FDXACB1	0.7122801	0.91968975	0.66189195
FAM27E1	0.9876779	0.53967565	0.4144169
PRRC1	10.3443705	12.36698	19.999355
LAT	2.466134	2.7600465	2.6629815
RP1-4G17.2	0.180043874	0.000840228	0.0539497005
AC009245.3	518.2638	523.04695	678.33975
TBCE	10.425967	10.717175	9.034703
BRCA2	7.924625	4.260418	5.261161
RASSF8-AS1	6.2122085	5.2737075	4.3100315
RPL21P122	22.838145	20.269345	21.82703
RP11-165J3.6	0.3801393	0.2193863	0.1786629
AK7	0.95401185	1.15575245	1.1071465
RP11-450I1.2	8.908965e-05	9.22983e-05	0.0007485005
RP11-165J3.5	5.69324e-05	0.00107110115	4.779975e-06
RP11-450I1.4	0.00044035379932	1.73407e-05	5.64481e-05
OR2B11	0.0001640295	0.000143709	0.0005968675
AK5	2.919411	1.601646	1.1087537
RP11-396J6.1	0.0002721388	0.0007499395	0.0011384895
RN7SL112P	0.000246076	0.0016962395	0.0048500465
RP11-638I8.1	11.920595	15.05143	13.211305
NARF-IT1	0.21275165	0.24849345	0.2829328
C12orf36	0.0059756855	0.0048594455	0.01471855
PANK1	5.6111155	2.5970795	2.0073255
PANK3	10.61946	9.4635465	23.270495
PANK2	9.1463185	9.9388265	10.888225
RPL21P121	0.00171317532	0.0007939495	0.0358503445
PANK4	9.944371	10.18604	11.65074
ETAA1	5.0208305	5.00353	6.239217
RP11-902B17.1	0.23450825	0.2481114	0.1575444
OR51A10P	0.0005304075	0.000348722232	0.00012705247
SLC26A7	0.041427225	0.02399193	0.047185215
RP11-401P9.1	3.67149816e-05	0.00187675755	0.0001461813025
RP11-81K13.1	0.0038527425	0.029028395	0.002715353
RP11-401P9.4	0.39278725	0.21504555	0.2311517
RP11-401P9.6	0.04117554	0.0316387475	0.027497955
AL121655.1	11.586545	10.345995	9.8671005
TRBV5-6	0.0004842265	0.0002963253	0.002306392
RP11-478B11.2	0.0011184385	3.346919e-05	0.0001157561
MIR1184-3	13.265115	15.9668	10.018783
NFASC	0.65382335	1.1719975	1.211386
DISC1FP1	0.023337145	0.1320642	0.018912895
AC073218.3	2.8680265	1.671428835	1.9823295
AC073218.2	0.36039635	0.65181815	0.5460891
AC073218.1	0.00028957917465	0.0036200755	6.047065e-07
AP001626.2	0.3008561	0.17939085	0.16576365
IGJ	0.122608105	0.110700625	0.033767415
AP001626.1	0.00012042035	0.018415265	0.00769676095
RP11-210G22.1	0.0004349227	0.001122257	0.0003968025
MTX1P1	7.6766195	9.099232	6.0358405
MTCO2P3	0.0003300225	0.000672957	0.001888005165
GPX1	26.76683	84.129375	122.9017
AC017083.3	10.99936	5.965037	3.1056465
GPX3	14.794575	13.256255	17.331685
GPX2	0.55525355	2.914587	0.32000865
GPX5	0.102489001	0.018282865	0.023776317
GPX4	146.6845	268.09625	263.49285
GPX7	2.761206	12.64814	9.8520395
GPX6	0.0002903555	0.0020380425	0.006730653
AC091487.1	7.829989	10.90625	5.1008635
GPX8	29.28291	20.695815	22.91625
RP11-394O4.3	0.1927448	0.15132755	0.1061859495
KB-318B8.7	0.0056393725	0.054903264	0.57461805
hsa-mir-4539	21.362555	19.774005	15.98972
C6orf99	0.67792675	0.7393049	0.6041581
RP11-432I5.8	0.0406176005	1.1220735e-05	0.00106602925
HSD17B1P1	0.44240415	0.5368252	0.73569395
RPL18AP15	103.032145	125.033	133.0469
RCAN1	2.357485	2.402222	2.9942265
RNU6-947P	8.4763345	10.62697	7.759663
RCAN3	3.787232	4.500552	5.5562775
RCAN2	1.8867245	1.0811835	2.0933285
RP11-894P9.1	0.8638842	1.9440505	3.3783005
RP11-715F3.1	2.1361185e-05	0.002770388	2.6537125e-05
AC005779.1	0.002422726	0.0070314355	0.001644296
RNU6-1211P	15.06128	11.739875	4.635978
RP11-860B13.3	6.109429	7.284615	6.1416475
AC104794.4	0.001702212	0.00042647015	0.002271882
RP11-860B13.1	0.09257472	0.09164186	0.08935877
XXyac-YM21GA2.3	0.000730574655	0.0001985338	0.0001086265
BRIX1	23.132825	14.176395	14.44554
RNU6-920P	14.708475	13.442835	6.0419515
RP11-509P12.1	0.036597705	0.035648700955	0.04140042
AP002353.1	12.783095	10.1875655	7.585435
RP11-810K23.10	0.030387448	0.0598781155	0.0232174715
PARVB	16.71959	40.443705	38.288415
AC019129.1	204.58355	302.02705	295.98695
MIR126	19.97855	22.24739	12.415635
TPRA1	5.954044	6.5521865	6.276192
AL359771.1	8.142548	8.716649	12.472435
MIR122	22.08097	15.813395	16.18519
BEND6	0.2442973	0.66670335	0.25274935
BEND7	2.700126	16.52607	15.769745
BEND4	0.2172162	0.5484936	0.20749695
BEND5	6.498218	7.404751	7.7202575
BEND2	0.034525745	0.0008337456	0.029622105
BEND3	1.460073	0.6643829	0.39655515
PSMC6	33.246635	25.472285	27.917785
ARVCF	10.722095	6.130498	6.3817545
MIR1537	8.628762	10.018211	7.3951695
OPRM1	0.0172718255	0.02112837	0.02248171
SOCS2P1	0.1172677	0.29728635	0.64658865
CNEP1R1	6.4523115	5.6257795	8.2077175
SOCS2P2	3.2613475e-05	0.000924458	0.00032540272
GRAMD1C	5.168315	9.829571	35.26231
GRAMD1B	1.1555645	1.371966	1.72
GRAMD1A	21.723505	40.73645	50.408325
AL158069.1	19.369755	15.90942	14.087945
YAP1	41.388235	23.865195	20.867485
RP6-105D16.1	211.6525	250.4625	216.56815
NTS	0.17414275	11.640415	2.246031
IGHV1-45	0.0069223035	5.853495e-05	0.005117074
NTM	5.147588	1.926535	1.20863375
TUBGCP2	10.878315	11.476145	10.043673
TUBGCP3	8.0169035	7.0259885	8.008559
TUBGCP4	11.54715	11.430535	11.09939
TUBGCP5	8.9846115	6.98552	8.6418395
TUBGCP6	6.7009295	6.3524225	6.102878
XX-C283C717.1	0.1839153	0.123436835	0.09870365
RBMS2P1	1.778667	7.112424	9.692996
PVRIG2P	0.32430265	0.1306622	0.096817495
MIR1238	27.008265	23.754985	19.23677
LZTS1-AS1	14.09491	11.546355	11.206315
AC010536.1	0.31225675	0.1458244	0.09782443
RP11-358M11.4	1.985217	2.3731265	1.9026735
RP11-167P11.2	0.5382433	0.32968045	0.40500485
RP11-867G23.4	0.18225235	0.16466745	0.1437133
MTND4P12	467.85555	633.5763	756.41895
MTND4P13	0.0003815035	0.000607199	0.0001376225
MTND4P10	1.622417095e-05	0.0133541005	4.22263e-05
MTND4P11	4.68735e-06	2.1955255e-06	3.68831415e-06
MTND4P16	8.951522e-07	2.70621025e-07	3.882015e-05
PROP1	0.0004266385	0.0002546865	6.60696e-05
RP11-253E3.1	193.98775	251.29195	234.63455
MTND4P15	6.12398e-06	0.0002356857	0.0263679768
MTND4P18	0.0012790975	0.000953351	0.000725279
MTND4P19	0.00038906462	0.00029745305	0.0030464727
CTD-2270N23.1	443.0551	509.07705	479.43885
LARS2	9.301973	7.4691625	5.9000415
BANP	6.585725	10.0770515	14.98798
RP11-65J3.6	0.01013412	0.121185155	0.075623441
RP11-65J3.2	0.09517973	0.026738759	0.11846768
RP11-65J3.3	0.53129555	0.2795004	0.5513324
RP11-65J3.1	1.45238	2.034888	1.439962
RP11-50O21.1	0.00615123	0.0020714985	0.0028605615
RP11-252M21.6	0.001827864	0.002531117	0.003736497
RP11-1079H9.1	0.000469397845	1.34770605e-05	0.0002065684
MCFD2	21.22435	23.847665	26.04168
ST6GALNAC5	0.57218755	0.31970335	0.3047
ST6GALNAC4	5.046234	10.593765	12.90611
ST6GALNAC3	2.437134	3.724212	1.9881745
ST6GALNAC2	2.3454935	1.7649345	0.8175173
OXA1L	31.754305	62.100775	51.055075
TIMM50	32.1644	28.27778	24.89029
BTLA	0.004049547	0.007492986	0.062110821
AL137251.1	8.5872655	12.85636	7.48877
KIF13A	13.366985	20.24905	16.49948
KIF13B	1.440885	1.57376	1.4623685
AC096951.1	12.237485	12.91791	6.631753
AC025016.1	4.3312955e-05	0.004125742	2.3045565e-06
RP11-674I16.2	0.74436275	0.13153286	0.54226415
RP11-674I16.1	5.04729e-05	0.018631184	4.5188315e-06
AVPR1B	0.02779021	1.21931e-05	0.03654877
CTB-60E11.4	0.7512845	0.8806165	0.4736503
AVPR1A	0.008413661	0.0050613255	0.10547328
TGDS	3.671284	3.7316415	5.68269
TMEM185AP1	64.14802	28.41477	30.875775
CTC-293G12.1	0.0012356245	0.00029236605	0.000165541205
AC005276.1	0.055367175	0.12905884	0.0497219595
HPS5	5.963904	6.4339685	5.417892
HPS4	8.703193	10.458699	12.030785
MRP63P7	0.005895293838	0.00013621595	0.0018198845
HPS6	2.643316	2.4687675	2.107295
HPS1	13.002065	13.494835	10.1962205
RN7SKP269	0.1565734495	0.005572767	0.44710535
HPS3	7.0937325	9.5519005	20.98956
RN7SKP264	0.008185706	0.0018066265	0.008642578
RP11-810B23.1	7.703481	7.8356245	6.68817
RN7SKP266	0.0016552986	0.013422258	0.0002544288
RN7SKP267	0.002008129	0.014749443	0.0026155844
RN7SKP260	11.07121	10.124165	5.822299
RN7SKP261	0.000527335	0.00019351893	0.00046491768
RN7SKP262	0.0058574625	0.003374549	0.006186625
TMED11P	1.864596	0.035892365	0.015662625
CYP2D7P1	2.715312	3.466649	2.954675
LL0XNC01-177E8.2	3.771115e-06	7.1074605e-06	0.00038018105
RP11-588D3.1	0.000170764825	0.0016817755	0.0002112064
RP5-947P14.2	1.06324755e-06	0.0018704701	8.103075e-06
AC020892.1	12.360525	16.160755	11.316585
ANAPC10P1	2.307814	1.613196	1.145479
ROPN1L	0.070539155	1.5213795	1.442226
RNU6-384P	11.36381	10.185863	7.9746795
CALB1	3.194233	1.361962	3.0051535
CYP2D8P1	0.63357805	0.64231105	0.7004891
RP1-69D17.4	0.008013096	0.0001798671	0.008390713
RN7SL34P	0.0033271245	0.0008572679	0.0026315825
RP1-69D17.3	0.081472838	0.17224371134	0.0001102559
AC108488.3	2.812468	1.8256905	1.279755
RP11-614F17.2	0.0579411005	0.0053439335	0.0053558425
RP11-614F17.1	0.0011600405	0.00025117675	0.000327486
RP11-526I2.1	0.08483608	0.0017641465	0.0449952715
NCKIPSD	9.1730065	9.088346	15.442615
RP5-943J3.1	0.005196528	0.52403285	0.4699745
MURC	1.997591	0.63562395	0.81587305
MCHR2	0.0099817378	1.33352e-08	2.431741e-06
MCHR1	3.5605665	3.069931	7.28505
RP11-170L3.6	0.025897197	0.00014810581	0.0043897625
AC098973.1	0.0003011025	0.0066799907	3.9721075e-05
CACHD1	4.948286	6.1305305	7.380204
RP11-170L3.4	0.002820848	0.00045315385	0.047507993
AC009081.1	6.3625435	8.3340955	6.279273
HPSE	0.44948765	0.3912749	0.1899621
RP11-448K10.1	2.94212e-05	6.907945e-05	3.028417835e-06
ARID1B	6.4248385	6.0539205	7.254409
ARID1A	31.461885	20.91597	32.687525
RP11-415D17.1	2.97568	3.013098	2.796623
RP11-27G13.5	11.72531	13.46308	8.2194545
DDX11L16	0.9290572	0.39963385	0.52019845
HSPB1P1	92.24132	321.81265	316.844
AP004242.1	4.4588685	11.169585	7.7473325
CTD-2368P22.1	2.9574465	3.489608	3.994565
YIPF1	8.694156	9.8232	8.448082
YIPF3	52.80871	75.925295	74.345295
YIPF2	19.768345	29.000205	44.826305
OR10R3P	1.271146e-05	6.4393805e-07	2.833977e-05
YIPF4	10.19008	11.2944835	19.362145
RP11-15F12.3	0.0008462535	0.0011097822685	0.00055987371
YIPF6	7.606598	8.5852995	13.38598
SDR39U1	37.252735	36.21168	34.59317
AC098828.3	9.3624715	11.47727	10.052745
AC098828.2	0.07873231	0.2364329	0.2116711
RP11-276M12.1	0.073641475	0.48343285	0.4745346
SPTAN1	36.285405	52.669125	116.3408
SUDS3	9.092553	8.3078155	8.736676
AF196779.1	15.19135	10.686655	12.89664
CTC-506B8.1	0.08358188	0.092962945	0.16465355
RP3-481A17.1	4.655211	3.408464	5.098056
CCDC144A	0.4644346	0.5567429	0.41736695
RP11-253A20.1	0.00041543556	0.029587473	0.0001119495
C19orf66	1.9648695	5.8345305	1.5692545
C19orf67	0.104513595	0.026987476	0.140150635
YPEL1	3.953878	1.431575	2.413031
RP11-115N4.1	0.0015132675	0.00079977	0.005014943
YPEL3	25.97873	54.629735	79.230935
YPEL2	2.190742	2.1505905	3.4904845
TNS3	5.64663	9.2984195	3.366571
MKL1	8.8759445	11.160385	12.11197
MKL2	5.1622565	5.629388	6.2707365
RP11-1033A18.1	67.001135	51.514275	53.582645
AL031005.1	9.4232345	9.2871765	7.9361455
AC022120.1	10.684965	10.46144	6.6335015
MIR1254-1	3.96309	3.630724	0.53131005
SAPCD1	1.3631055	2.9716805	3.128571
AC027238.1	5.626596	6.7278255	4.0613305
SAPCD2	6.8713765	1.9419575	2.438718
AC010760.1	10.359876	10.95866	15.64075
RP11-67L2.2	0.5322311	0.4989261	1.0369955
PRSS12	4.341486	7.8392505	6.9096845
CTA-390C10.10	0.5711107	0.4243375	0.3355614
RP11-465I4.2	0.0034931245	0.00042613665	0.000830404
RP4-543J13.1	0.021078175	0.00013966245	0.0012696195
RP11-245J9.4	0.3459526	0.30024055	0.1599019
RP11-245J9.6	0.274956768	0.118659692	0.1692064895
RAG2	0.176956195	0.2039117	0.184674225
RAG1	0.147117035	0.33896025	0.34318105
EIF4H	73.787135	74.037885	90.600975
EIF4E	54.8376	36.587075	41.394895
ZNF354B	4.2976035	5.672987	7.038659
EIF4B	224.67385	267.01185	311.074
RP11-295M18.2	0.02515800025	0.0393472155	0.029309905
RNU6-497P	8.8313875	7.16293	10.248945
SERPING1	67.70806	177.3407	190.2004
AC007842.1	9.160958	7.7917165	5.82523
HAT1	22.112225	13.89024	12.95073
GBF1	5.706259	6.125185	9.9136605
RP4-760C5.5	0.026729775	0.076598135	0.03871397
RP11-406H23.2	0.1510242	0.3765182	0.184226555
AP000859.4	0.0032369445	0.0086991295	0.00066347695
RP4-760C5.3	0.255787	0.2753346	0.43272485
CLEC10A	0.003713699	0.32462115	0.39774015
EFNB3	15.342185	7.4090145	6.5511165
EFNB1	6.4156455	6.499793	9.9482385
PI4KB	13.41307	17.828005	16.98564
PI4KA	50.09271	50.460385	55.10698
ZAR1	0.060018348	1.987835e-05	0.000101701055
RP3-467L1.6	0.69354765	1.31671335	1.9498645
TPT1P1	48.87237	94.62454	95.98997
RP11-121C1.1	8.4607545	12.19035	5.6635715
CTB-31N19.4	0.26464959	0.58675995	0.18169719
NHLH2	0.06753624	0.5848529	0.78857375
OXSR1	10.87482	7.39687	9.4951545
KMT2E	12.39269	15.53879	25.397265
APBB1IP	0.03725107	0.63859795	0.1869485
AC104841.1	13.201485	10.35522	15.128175
RP11-255B23.1	14.873255	13.057805	18.67575
RPS3P1	7.3178865	25.66107	8.8447555
RPS4XP5	0.1070179625	0.4941436	0.4020746
NMI	0.06383025	2.064088	1.3734185
RP11-97I14.1	3.781031	3.7331925	4.875425
AC093698.1	15.092385	23.447625	20.255505
MIR146A	0.026822625	1.0366422	0.21763555
OR7E8P	0.02977347	0.1487023	0.741186055
UCMA	0.032253433	0.0395456675	0.0481773225
TATDN1P1	6.4287425	5.914008	5.604094
AC005197.2	0.2467265	0.3997443	0.555547
RP11-475C16.1	851.8904	1019.99875	1157.4255
RP11-475C16.2	0.0094559685	0.002997407	0.000773087
MEX3A	11.53016	8.5404715	12.10348
OR5H7P	4.37398585e-05	0.000382276296	9.3053557e-06
IGHVII-51-2	0.042535075	0.02888209	0.029741445
AC062032.1	0.0010647555	0.002423313	0.0002083513
RRS1	5.649315	2.5790425	1.903599
ANKRD26P4	0.00067323085	0.000241622035	0.014555
ANKRD26P3	3.428745e-07	0.00895719	0.000231399
ANKRD26P2	0.000635163	0.000214537656	0.000180126
ANKRD26P1	0.025390585	0.025866015	0.01806228
GGT8P	1.3455975	1.0740885	0.59319625
FAM90A13P	0.026250635	0.026325515	0.039461366
SND1	83.539085	112.44475	135.40975
AC011330.5	2.268179	1.621954	1.5007785
AC011330.6	13.43762	13.294475	13.19645
RN7SL673P	0.6034301	0.31014985	0.3308681
RP11-549J18.1	0.17934175	0.26313545	0.36580635
OR10H2	0.000680695	0.00053358858055	0.000117271648
OR10H3	0.0008665447	0.0005653236	0.001779158
ARAP1-AS2	0.05603103	0.045148275	0.04792931
OR10H4	0.000127577235	0.0001662576349	1.0623335e-07
OR10H5	2.70933e-05	0.00010909455	0.00028078305
RNU6-740P	7.6621875	9.170267	5.023287
RPL10A	571.5731	591.88835	579.26795
RP11-871F6.3	2.8978245e-05	3.367357e-05	9.881875e-06
C3AR1	0.0005952195	0.020139721	0.33050305
RP11-350F16.1	0.000465239	0.001734569	0.0018906265
KY	0.4183183	0.01644633	0.019327591
AC012322.1	0.0022454645	0.0516157	0.07668239
AC104534.2	0.37161495	0.049676415	0.135027335
USP8	15.251545	17.555485	21.38857
CTA-150C2.13	0.000152114075	0.00221625	0.0004405411645
MSNP1	5.2308535	23.53292	51.092415
AC083900.1	0.00268430705	0.1456793915	0.0591591505
USP2	2.736423	0.62027205	0.8149935
USP3	9.971036	16.754455	26.042715
USP4	14.43939	15.921865	18.791075
USP5	28.626855	17.544455	17.806745
USP6	1.0206409	1.1614605	1.265289
USP7	91.211025	102.6464	100.1978
RP11-391L3.1	0.4721526	0.5775518	0.6768585
AC004744.3	0.0033459505	0.00987978	0.008901669
RP11-391L3.5	46.8782	35.92614	36.344325
MED6P1	0.0008331135	2.149381e-06	7.774528e-05
RP11-120A1.1	0.0005607245	0.010684117	0.0065930815
ZNF721	9.9475335	11.0531	14.730945
ZNF720	8.4521925	9.980872	12.98583
ZNF723	1.8365675	1.632033	2.149156
ZNF727	4.470748	4.330872	6.4801135
ZNF726	1.9818105	1.749855	2.079786
ZNF729	1.0849575	0.8849619	1.1264485
ZNF728	5.970812	4.6142125	6.4092345
RNU6-808P	4.719279	5.1155255	4.245192
CD69	0.0051460045	2.332085	0.8204671
RP11-77P6.2	0.3618106	0.3832151	0.3487011
AL161790.1	17.092455	6.899978	8.75774
RP11-543B16.2	17.747645	19.805735	18.58912
RP11-543B16.1	438.84275	560.80935	481.70435
AL512625.1	0.0001099595	0.00041749495	0.0004249675
ZNF72P	0.65644735	0.67552755	0.7589148
ZC3H7B	10.576655	10.449515	9.2736155
ZC3H7A	36.47686	44.599915	66.605265
TNFRSF11A	0.75886145	1.216616	0.7423058
TNFRSF11B	0.42810975	0.5300745	0.43255185
RNU6-180P	5.2876395	3.7356095	4.025981
RPL21P75	814.364	873.613	988.69685
AC005682.8	5.142e-05	0.037274724	4.978155e-05
CTD-2265O21.7	0.19967605	0.2211159	0.22772365
RBMY2BP	0.001241205	0.0106843835	0.0017506945
RP11-206L10.11	10.6470125	9.531109	11.580375
RNA5SP490	8.083475	6.51257	8.9269765
MIR4655	18.003725	22.79449	6.8922675
ELL2	10.439064	4.2503665	5.999086
TGIF1	44.050405	33.08216	40.88058
MYO19	28.625645	19.095925	20.52769
RNU6-111P	13.45751	9.745123	8.161977
TCEAL4	77.07338	92.86063	114.0764
SNORD114-2	0.0851609645	0.11644887	0.14936661
BGN	3.4178555	113.1465	117.89765
RP11-12D24.7	0.164472035	0.0051860115	0.003044073
BLCAP	15.622385	36.774275	50.44508
C16orf86	1.638309	1.6021725	1.499076
RP11-337C18.4	1.3426525	1.789587	1.3408155
RP11-337C18.7	0.0020728035	0.01783342275	0.0184981645
LINGO4	0.00040047045	0.000377058	1.3054665e-05
LINGO3	0.035980034	0.034017785	0.031633266
LINGO2	0.4668794	1.087896	0.2774561
LINGO1	5.6907645	19.098695	22.957655
HMGB1P46	0.0001785776	0.000351558781	0.00032825009
AC010907.2	0.4279174	0.7249649	0.83898045
XXbac-B444P24.14	0.1899006	0.2213446	0.37508735
RP11-31L23.3	0.0034022915	0.0004425205	0.000742639
RP11-337C18.9	0.1376838	0.20524765	0.25916705
RP11-337C18.8	0.30330905	0.36637705	0.3206482
XXbac-B444P24.10	0.9671765	2.8996725	0.54566815
RP11-632C17__A.1	400.5958	547.6081	559.04065
RP11-145M9.4	5.939619	16.33834	25.424155
RP11-115K3.1	0.3335028	0.002268892	0.076678687
RNU6ATAC13P	7.560814	7.2353	11.323055
PRPSAP1	17.85385	22.278455	23.989415
PRPSAP2	20.33548	14.14526	14.308635
RNA5SP495	11.357595	12.829225	15.13605
ETFDH	4.5489635	7.1711155	7.751475
RP11-218F4.2	0.01512453	0.0089055675	0.0118004405
RP11-218F4.1	2.2583575e-05	0.000360199	0.00020960589
RP11-423F24.3	3.3055925	3.066869	3.387685
AC104698.2	0.001005429	0.00077896785	0.00757341
RP3-448I9.2	9.6513198e-06	0.000271909	0.0029614575
RP11-10C24.1	0.13042035	0.4782778	0.5971316
NIN	1.9975705	3.6520075	3.0686995
VN1R32P	2.173987e-06	0.0006654815	1.23613295e-05
SNORD114-7	12.55369	8.3197825	10.3560695
OR5BE1P	2.1162945e-06	0.0001252139	9.890755e-05
AC144831.1	0.061556315	0.088346645	0.093918265
RP11-1002K11.1	0.2695751	0.09527179	0.17631955
AL023807.1	1.7005611	1.0575721	6.2294745
MYO5C	2.053646	0.35708505	0.76638825
MYO5B	16.57412	11.22128	8.7123085
MYO5A	2.2875065	2.3968845	2.869981
RP1-309K20.6	1.300146	1.48229815	1.634022
RP5-998H6.2	2.0362635e-06	9.668754965e-05	1.81335212e-06
RP11-132N15.1	0.002715689	0.0066858645	3.34068e-06
RP11-132N15.2	8.124755e-05	0.00057551575	0.0005879568
RP11-132N15.3	0.000991853	0.0008394065	0.001687803
AP000438.2	0.19559115	0.49515455	0.40313245
RP11-203B7.1	7.1342503e-05	0.0003875801	0.001389947
RNU6-469P	7.2425135	13.72778	10.64337
CTD-2373J19.1	0.087309645	0.6232449	1.1091875
RP4-710M3.2	0.19335935	0.012370845	0.006562134
OR51C4P	4.882895e-06	0.001137429168	9.632371e-05
ZNF774	1.30675305	1.7231985	1.719685
RP11-55C6.1	2.1596312e-05	0.0015063764	1.4230205e-06
FAM13B	5.7913825	5.2053665	5.012642
FAM13C	1.839475	1.584807	0.1951129
FAM13A	6.992205	6.5780445	8.0164715
AC090103.1	0.04691338	0.065707895	0.12072661
AC069200.1	0.50091585	5.647465	2.526533
MT1CP	32.83911	35.873	25.392925
CACYBPP3	2.95025e-05	2.4014465e-06	8.600563e-06
PPIAP29	520.87925	411.07545	361.11095
CACYBPP1	0.4346008	0.2228349	0.5526519
PPIAP27	0.0083432685	0.005702965	8.475475e-05
PPIAP26	18.463355	13.933685	14.497695
PPIAP25	3.0272995	3.413503	2.090399
PPIAP24	1.9078575	1.35262	1.0168755
PPIAP23	6.413364	5.7173215	4.884627
PPIAP22	747.60115	563.34495	512.27605
AC025594.1	9.272358	9.453709	11.644475
CTD-2287N17.1	0.000914737	0.0001263073005	6.7710735e-05
RP11-483E23.3	0.0067669945	0.199957105	0.97496355
RP11-483E23.2	0.0090960685	0.022861545	0.0071399815
RPS26P2	5.040462	7.9170945	4.5041665
RP11-483E23.7	7.7391455	11.841265	29.642285
NFU1P1	0.3068285	0.4252259	0.41495765
NFU1P2	0.0048454081	1.735298e-05	0.002064497
CST9LP1	1.761665e-06	0.0048213672	0.0003600716215
RP11-267D19.1	0.001339065	0.0031167321	0.0001013168
RP11-241F15.10	0.0002168075	0.004228809	0.074651135
PLCE1-AS1	0.447802	0.1454021	0.26147915
RP11-342I1.2	0.0686323115	0.030080361	0.02535156
MKRN9P	2.4477065	1.9592445	2.2578865
EHBP1	18.360365	14.48485	17.5216
AC092104.4	10.733955	9.651973	19.951155
RNU6-456P	6.532476	10.2028215	5.9380955
GBP2	1.05178205	1.087986	0.65018504
GBP1	0.323861015	0.14204122	0.37540235
RP11-267D19.2	0.4548583	0.57894775	1.14338935
GBP7	0.056443335	0.06280636	0.0570826
GBP6	0.4638451	0.41500555	0.5568547
GBP5	0.27008845	0.61118415	0.52660845
GBP4	2.5118705	8.144931	4.242472
RP11-127B1.1	5.763795e-05	0.0019396435	0.000303882025
TMEM239	3.093606e-05	2.52617465e-05	1.729639e-05
DDT	66.103485	43.24878	35.565165
MRPL35P4	0.41062885	0.44666975	0.2191468
PPBPP2	0.0073493645	0.0027477415	0.005239091
RP11-339F13.2	0.000142562	3.4146e-05	0.000150689532
MRPL35P1	0.47108435	0.71569665	0.57715765
MRPL35P3	6.5115255	7.07164	5.9400285
MRPL35P2	1.4816375	1.775007	0.74379275
AREGB	0.017888043	0.292081045	0.026938195
OTOA	0.10912175	0.06773088	0.09904657
RP11-40H20.4	0.0034539495	0.178565445	0.0691360014
OTOF	0.21782205	0.035867925	0.12257604
OTOG	0.5094861	0.112046965	0.85885335
APOPT1	12.15814	18.535805	15.75985
KNOP1	26.52337	20.53434	21.06487
OR6N1	5.0869525e-05	0.000352553	0.0019279876
OR6N2	0.0002676032	0.0002460575405	7.93085155e-05
GSTM3	2.756554	11.875215	4.1861415
SYNE1-AS1	0.002287598	0.044308	0.0467492425
RP11-91K9.1	0.003002525	0.002927661	0.0030356585
HMX1	0.10627741	0.18040045	0.05095897
RP3-523K23.2	0.6421649	0.3790577	0.108157965
THEG	0.019087095	0.064905225	0.009379562
RP11-167N24.3	0.13125355	0.056687885	0.0025142155
RP11-167N24.6	6.5030855	4.8028005	3.634592
AC020910.2	0.1547052	0.133550865	0.2454019
CTC-552D5.1	0.0008919972	0.00341228755	0.0015734265
RP11-167N24.5	0.0012722099076	0.0062986725	7.73435225e-05
RP11-178L8.1	3.865945	10.76136	5.9147005
DDC	0.94396065	1.539556	0.12698725
CYP20A1	3.3340805	2.9450125	3.3127085
RNU6-259P	6.959005	10.3022255	3.8121715
RP11-178L8.5	0.01846675	0.0031462515	0.0014454975
